15.72	0.21	
15.46	0.21	
15.19	0.22	
16.85	0.19	
16.16	0.21	
16.16	0.21	
14.44	0.17	
14.43	0.17	
14.11	0.18	
14.79	0.16	
14.56	0.17	
14.66	0.17	
14.42	0.17	
14.64	0.16	
14.65	0.17	
14.42	0.17	
15	0.16	
15.14	0.17	
15.42	0.15	
14.93	0.14	
13.61	0.16	
15.57	0.14	
15.24	0.14	
15.05	0.15	
14.81	0.15	
14.8	0.15	
15.02	0.14	
14.92	0.15	
14.91	0.14	
14.66	0.14	
15.13	0.14	
14.43	0.14	
14.23	0.15	
14.34	0.15	
14.01	0.15	
13.7	0.16	
13.91	0.15	
13.71	0.15	
13.6	0.15	
15.37	0.14	
15.37	0.14	
15.37	0.14	
15.12	0.15	
15.36	0.14	
15.19	0.15	
15.08	0.14	
15.07	0.14	
15.05	0.14	
14.74	0.15	
14.84	0.14	
13.54	0.15	
15.51	0.14	
15.36	0.14	
15.17	0.14	
15.04	0.15	
15.01	0.14	
15.08	0.14	
14.93	0.14	
14.84	0.14	
15.07	0.14	
15.09	0.14	
15.05	0.14	
15.06	0.13	
14.91	0.14	
15.01	0.14	
14.99	0.13	
14.82	0.15	
14.46	0.14	
15.03	0.15	
14.45	0.13	
14.45	0.12	
14.42	0.11	
14.13	0.12	
14.44	0.12	
15.13	0.12	
14.79	0.12	
14.84	0.12	
14.63	0.12	
14.67	0.11	
14.69	0.11	
14.67	0.12	
14.6	0.12	
14.6	0.12	
14.55	0.12	
13.57	0.13	
14.82	0.12	
14.89	0.11	
14.59	0.12	
14.58	0.12	
14.52	0.11	
14.52	0.12	
14.54	0.11	
14.54	0.12	
14.46	0.12	
14.86	0.12	
14.8	0.12	
14.9	0.11	
14.79	0.12	
14.77	0.12	
14.66	0.11	
14.58	0.11	
14.63	0.12	
14.73	0.11	
14.43	0.12	
14.74	0.12	
14.53	0.12	
14.59	0.12	
14.55	0.12	
14.53	0.12	
14.41	0.12	
14.35	0.12	
14.24	0.12	
14.61	0.11	
14.14	0.12	
14.44	0.11	
13.83	0.12	
14.14	0.12	
13.93	0.12	
13.72	0.13	
12.85	0.09999999	
12.84	0.09999999	
12.95	0.11	
13.35	0.09999999	
13.64	0.09999999	
13.61	0.09999999	
13.64	0.09999999	
13.63	0.09999999	
13.7	0.09999999	
13.61	0.09999999	
13.55	0.09999999	
13.73	0.09999999	
13.52	0.09999999	
13.34	0.09999999	
13.63	0.09999999	
13.69	0.09999999	
13.62	0.09999999	
13.59	0.09999999	
13.5	0.09999999	
13.63	0.09999999	
13.41	0.09999999	
13.29	0.09999999	
12.81	0.11	
13.3	0.11	
12.8	0.11	
12.8	0.11	
12.79	0.11	
12.98	0.09999999	
12.89	0.11	
12.79	0.09999999	
12.79	0.11	
14.27	0.09999999	
14.21	0.09999999	
13.74	0.09999999	
13.62	0.09999999	
13.71	0.09999999	
13.75	0.09999999	
13.7	0.09999999	
13.64	0.09999999	
13.62	0.09999999	
13.51	0.09999999	
13.67	0.09999999	
13.3	0.09999999	
13.32	0.09999999	
13.32	0.09999999	
13.32	0.09999999	
13.22	0.09999999	
13.04	0.09999999	
13.04	0.09999999	
13.14	0.09999999	
16.07	0.19	
16.05	0.18	
15.66	0.19	
15.9	0.18	
15.53	0.19	
15.49	0.18	
15.1	0.19	
15.34	0.18	
15.37	0.19	
16.02	0.19	
15.75	0.19	
16.14	0.18	
16	0.18	
15.87	0.19	
15.86	0.18	
15.86	0.18	
15.86	0.18	
14.36	0.2	
15.87	0.18	
16	0.18	
15.86	0.18	
15.87	0.18	
16.16	0.18	
15.75	0.18	
15.5	0.19	
16.16	0.17	
16.19	0.19	
16.19	0.18	
15.77	0.19	
16.04	0.18	
15.65	0.19	
15.51	0.19	
15.64	0.18	
15.78	0.19	
15.39	0.19	
15.25	0.18	
15.27	0.19	
15.39	0.19	
15.01	0.19	
14.9	0.19	
15.14	0.18	
16.34	0.17	
16.34	0.17	
15.53	0.18	
15.52	0.18	
15.92	0.18	
15.92	0.18	
15.78	0.18	
15.66	0.19	
15.65	0.18	
15.35	0.17	
15.86	0.17	
15.85	0.16	
15.59	0.16	
15.6	0.16	
15.48	0.17	
15.11	0.17	
14.85	0.17	
15.11	0.17	
15.22	0.16	
15.47	0.16	
15.11	0.17	
15.35	0.16	
15.24	0.17	
15.24	0.18	
15.1	0.17	
14.98	0.18	
15.36	0.17	
14.85	0.17	
14.51	0.18	
14.49	0.17	
14.72	0.17	
14.84	0.17	
15.09	0.17	
14.97	0.17	
16.39	0.16	
15.57	0.16	
15.57	0.16	
15.57	0.16	
15.45	0.17	
15.21	0.17	
15.09	0.18	
15.09	0.17	
14.13	0.18	
15.34	0.17	
15.32	0.16	
14.81	0.17	
14.93	0.17	
15.19	0.17	
15.07	0.18	
15.18	0.17	
15.3	0.16	
15.19	0.17	
15.57	0.16	
14.93	0.17	
14.7	0.18	
14.58	0.17	
14.94	0.16	
15.2	0.17	
14.84	0.17	
15.05	0.16	
16.19	0.15	
15.48	0.16	
15.5	0.15	
15.48	0.16	
15.3	0.16	
15.02	0.15	
15.04	0.16	
15.14	0.15	
15.68	0.16	
15.62	0.15	
15.57	0.15	
15.54	0.15	
15.48	0.15	
15.48	0.16	
15.49	0.16	
15.63	0.15	
15.5	0.15	
15.45	0.15	
15.27	0.16	
15.27	0.16	
15.4	0.15	
15.29	0.15	
15.82	0.15	
15.76	0.14	
15.69	0.16	
15.65	0.15	
15.61	0.15	
15.65	0.15	
15.43	0.15	
15.18	0.16	
15.48	0.15	
15.16	0.15	
15.05	0.15	
15.06	0.15	
15.05	0.15	
14.93	0.15	
13.69	0.17	
15.42	0.15	
15.9	0.15	
15.64	0.16	
15.64	0.16	
15.53	0.16	
15.64	0.16	
15.56	0.15	
15.55	0.15	
14.35	0.16	
15.97	0.15	
15.94	0.15	
15.51	0.15	
14.42	0.14	
14.43	0.15	
14.42	0.14	
14.31	0.14	
14.09	0.15	
14.43	0.15	
14.09	0.14	
13.88	0.14	
13.88	0.15	
13.78	0.15	
13.46	0.15	
13.26	0.15	
14.32	0.15	
14.33	0.15	
14.32	0.15	
14.87	0.14	
14.87	0.14	
15.19	0.14	
15.04	0.14	
15.01	0.14	
14.77	0.14	
14.89	0.15	
14.76	0.14	
14.42	0.14	
14.98	0.15	
15.39	0.14	
15.19	0.14	
15.1	0.15	
15.16	0.14	
15.03	0.14	
14.86	0.14	
15.03	0.14	
14.74	0.15	
14.6	0.14	
14.6	0.15	
14.48	0.15	
14.6	0.14	
14.25	0.15	
14.25	0.15	
14.25	0.15	
15.1	0.14	
15.15	0.15	
15.08	0.15	
15.08	0.14	
15.14	0.14	
15.05	0.14	
14.87	0.14	
14.86	0.14	
15.34	0.14	
15.39	0.14	
13.49	0.14	
13.19	0.14	
15.37	0.12	
14.97	0.13	
14.7	0.13	
14.23	0.14	
14.68	0.13	
14.68	0.13	
14.44	0.14	
14.43	0.13	
14.56	0.13	
14.56	0.13	
14.44	0.14	
14.45	0.13	
14.46	0.14	
14.73	0.14	
14.71	0.13	
14.58	0.14	
14.47	0.14	
14.72	0.13	
14.7	0.13	
14.6	0.14	
14.86	0.13	
14.89	0.13	
14.7	0.13	
14.48	0.13	
14.71	0.13	
14.38	0.14	
14.26	0.14	
14.25	0.13	
14.38	0.14	
15.33	0.13	
15.25	0.13	
15.37	0.13	
15.3	0.13	
15.21	0.13	
15.12	0.13	
15.2	0.13	
15.16	0.13	
14.75	0.13	
14.74	0.14	
14.38	0.14	
14.37	0.13	
14.37	0.14	
14.46	0.13	
14.26	0.14	
14.14	0.14	
14.14	0.14	
14.6	0.14	
14.85	0.14	
13.95	0.09	
14.28	0.12	
14.39	0.11	
14.09	0.12	
13.89	0.12	
14.21	0.12	
14.27	0.12	
14.12	0.12	
14.22	0.11	
14.02	0.12	
14	0.11	
14.55	0.11	
13.92	0.12	
13.89	0.11	
13.68	0.12	
13.69	0.12	
13.7	0.12	
13.69	0.12	
13.59	0.12	
13.18	0.12	
14.56	0.11	
14.22	0.12	
14.23	0.12	
14.13	0.12	
14.01	0.12	
14.12	0.12	
14.1	0.12	
13.9	0.12	
13.17	0.13	
14.28	0.11	
14.43	0.12	
14.31	0.12	
14.31	0.12	
14.19	0.12	
14.2	0.12	
14.18	0.12	
14.07	0.12	
14.3	0.12	
14.18	0.12	
13.74	0.12	
14.46	0.11	
14.33	0.12	
14.32	0.12	
14.16	0.11	
14.07	0.12	
14.16	0.11	
14.17	0.12	
14.91	0.12	
14.81	0.11	
14.67	0.12	
13.95	0.09	
13.98	0.09	
13.93	0.09	
13.86	0.09	
13.82	0.09999999	
13.82	0.09999999	
13.79	0.09	
13.62	0.09999999	
13.96	0.09999999	
14.17	0.09	
14.19	0.09999999	
14.09	0.09999999	
14.05	0.09999999	
14	0.09	
13.99	0.09	
14.01	0.09	
13.98	0.09999999	
13.95	0.09	
13.1	0.09999999	
13.22	0.09999999	
13.42	0.09999999	
13.22	0.09999999	
13.12	0.09999999	
13.11	0.09999999	
13.11	0.09999999	
13.2	0.09999999	
13.1	0.09999999	
13.11	0.09999999	
13.11	0.09999999	
13.31	0.09999999	
13.09	0.09999999	
13.11	0.09999999	
13.09	0.09999999	
13.19	0.09999999	
13.19	0.09999999	
13.09	0.09999999	
13.08	0.09999999	
13.08	0.09999999	
13.18	0.09999999	
13.06	0.09999999	
13.07	0.09999999	
13.06	0.09999999	
13.08	0.09999999	
13.59	0.09999999	
13.78	0.09999999	
13.19	0.09999999	
13.58	0.09	
13.37	0.09999999	
13.48	0.09	
13.48	0.09999999	
13.42	0.07	
13.03	0.08	
13.03	0.08	
13.35	0.08	
13.33	0.07	
13.02	0.08	
13.02	0.08	
13.02	0.08	
13.22	0.07	
13.1	0.08	
13.02	0.08	
13.01	0.08	
13	0.08	
13.3	0.07	
13.41	0.07	
13.43	0.08	
13.44	0.07	
13.39	0.08	
13.35	0.07	
13.31	0.08	
13.03	0.08	
13.01	0.08	
13.03	0.08	
13.35	0.07	
13.49	0.07	
13.35	0.08	
13.25	0.08	
13.24	0.08	
13.35	0.08	
13.4	0.08	
13.35	0.07	
13.05	0.08	
13.49	0.08	
13.47	0.08	
13.48	0.08	
13.59	0.08	
13.55	0.08	
13.55	0.07	
13.6	0.07	
13.56	0.07	
13.59	0.07	
13.51	0.07	
13.55	0.08	
13.72	0.08	
13.52	0.07	
13.4	0.08	
13.4	0.07	
13.43	0.07	
13.42	0.07	
13.44	0.08	
15.55	0.19	
15.53	0.19	
15.39	0.19	
15.02	0.2	
15.4	0.2	
16.46	0.19	
15.77	0.18	
15.25	0.2	
15.93	0.2	
15.93	0.19	
15.92	0.19	
15.77	0.2	
15.92	0.19	
15.77	0.19	
15.09	0.19	
15.76	0.19	
15.77	0.2	
15.77	0.19	
15.77	0.19	
15.78	0.2	
15.78	0.2	
15.65	0.19	
15.93	0.18	
16.54	0.18	
15.54	0.2	
15.25	0.19	
15.4	0.19	
15.39	0.19	
15	0.19	
15.14	0.19	
15.27	0.19	
15.15	0.2	
15.14	0.19	
15.16	0.2	
15.95	0.18	
15.69	0.19	
15.82	0.18	
15.55	0.19	
15.54	0.19	
15.43	0.2	
15.29	0.19	
14.65	0.19	
15.28	0.19	
16.09	0.18	
15.69	0.2	
15.39	0.19	
15.27	0.19	
15.4	0.19	
15.67	0.19	
15.13	0.19	
14.62	0.17	
14.5	0.18	
14.53	0.18	
14.63	0.18	
15	0.18	
15.01	0.18	
15.13	0.18	
13.96	0.19	
16.15	0.16	
16.11	0.16	
15.93	0.16	
15.64	0.17	
15.77	0.17	
15.76	0.17	
15.24	0.18	
15.11	0.18	
15.48	0.17	
15.48	0.17	
15.1	0.18	
14.83	0.18	
14.83	0.17	
15.08	0.17	
15.72	0.17	
15.09	0.18	
14.34	0.18	
14.59	0.19	
14.45	0.18	
14.1	0.18	
14.01	0.18	
14.02	0.18	
14.23	0.18	
15.08	0.18	
15.74	0.17	
15.22	0.18	
15.36	0.17	
15.09	0.17	
14.73	0.18	
14.72	0.18	
14.73	0.18	
14.97	0.17	
14.86	0.18	
14.85	0.17	
14.15	0.19	
14.5	0.17	
14.62	0.17	
14.62	0.18	
14.26	0.19	
14.51	0.19	
14.99	0.18	
15.12	0.18	
15.28	0.16	
15.27	0.17	
15.26	0.16	
13.84	0.17	
15.02	0.17	
16.23	0.15	
15.76	0.15	
15.67	0.15	
15.65	0.15	
15.64	0.16	
15.47	0.16	
15.42	0.15	
15.5	0.15	
15.72	0.15	
15.56	0.15	
15.48	0.15	
15.57	0.15	
15.49	0.15	
15.31	0.16	
15.19	0.16	
15.44	0.16	
15.43	0.15	
14.7	0.17	
14.94	0.16	
14.95	0.17	
15.08	0.17	
14.94	0.16	
14.69	0.17	
14.94	0.16	
15.59	0.16	
15.5	0.16	
15.08	0.17	
15.48	0.16	
15.29	0.15	
15.06	0.16	
14.93	0.16	
15.04	0.16	
14.81	0.16	
14.81	0.17	
15.04	0.16	
15.06	0.17	
14.68	0.17	
14.55	0.16	
14.43	0.17	
14.55	0.17	
14.31	0.17	
15.4	0.16	
15.14	0.15	
15.52	0.15	
15.48	0.16	
14.77	0.16	
15.07	0.15	
15.19	0.14	
15.01	0.15	
14.99	0.14	
14.89	0.15	
15.05	0.15	
15	0.15	
15.42	0.15	
15.17	0.15	
15.3	0.14	
15.25	0.14	
15.11	0.15	
15.21	0.14	
15.07	0.15	
14.95	0.15	
14.97	0.14	
15.4	0.14	
15.66	0.14	
15.2	0.14	
15.09	0.15	
15.08	0.15	
15.07	0.15	
14.96	0.15	
14.97	0.15	
14.83	0.14	
14.96	0.15	
15.42	0.14	
15.04	0.15	
14.97	0.15	
14.59	0.15	
14.47	0.16	
14.7	0.15	
14.59	0.15	
14.23	0.16	
14.33	0.15	
14.93	0.15	
14.81	0.15	
14.46	0.15	
14.21	0.15	
14	0.15	
14.12	0.16	
13.79	0.16	
14.34	0.15	
14.71	0.15	
14.97	0.15	
14.72	0.16	
14.85	0.16	
14.85	0.15	
15.05	0.14	
15.06	0.13	
15.03	0.13	
14.97	0.13	
15	0.13	
14.98	0.12	
14.84	0.13	
14.2	0.14	
15.49	0.13	
15.22	0.12	
15.27	0.13	
15.13	0.13	
15.15	0.13	
15.17	0.12	
15.05	0.13	
15	0.13	
15.47	0.13	
15.47	0.13	
15.37	0.12	
15.35	0.13	
15.43	0.13	
15.38	0.13	
15.26	0.13	
15.24	0.13	
15.32	0.13	
15.19	0.12	
14.68	0.13	
14.71	0.13	
14.71	0.13	
14.65	0.14	
14.67	0.13	
14.79	0.13	
14.69	0.13	
14.66	0.14	
14.67	0.13	
15.05	0.12	
14.68	0.13	
14.59	0.14	
14.65	0.13	
14.51	0.14	
14.5	0.13	
14.42	0.13	
14.44	0.14	
14.31	0.13	
14.07	0.13	
14.31	0.13	
14.32	0.14	
14.19	0.13	
13.86	0.14	
13.96	0.14	
14.16	0.13	
14.41	0.11	
14.44	0.12	
14.42	0.12	
14.31	0.12	
14.25	0.11	
15.06	0.11	
14.24	0.12	
14.25	0.12	
14.29	0.11	
14.21	0.12	
14.21	0.11	
14.18	0.11	
14.19	0.12	
14.08	0.11	
13.23	0.13	
14.2	0.11	
14.14	0.11	
14.06	0.12	
13.94	0.11	
13.63	0.12	
13.63	0.12	
13.52	0.11	
13.51	0.12	
14.18	0.11	
14.98	0.11	
14.76	0.12	
15	0.11	
14.95	0.11	
15.04	0.11	
14.98	0.11	
14.9	0.11	
14.76	0.12	
14.81	0.11	
14.67	0.11	
14.11	0.12	
14.3	0.11	
14.43	0.11	
14.34	0.11	
14.32	0.12	
14.28	0.11	
14.31	0.12	
14.3	0.12	
14.28	0.11	
14.2	0.11	
14.22	0.12	
14.31	0.11	
14.28	0.12	
14.27	0.12	
14.37	0.11	
14.33	0.11	
14.23	0.09	
14.2	0.09	
14.27	0.09	
14.23	0.09999999	
14.22	0.09999999	
13.93	0.09999999	
14.43	0.09	
14.66	0.09	
14.46	0.09	
14.32	0.09999999	
14.23	0.09	
14.19	0.09	
14.24	0.09999999	
14.21	0.09	
14.12	0.09999999	
14.07	0.09999999	
14.19	0.09999999	
14.21	0.09	
14.2	0.09999999	
14.12	0.09999999	
14.02	0.09	
14.01	0.09	
14.04	0.09	
13.98	0.09999999	
13.93	0.09	
13.93	0.09999999	
13.93	0.09	
13.86	0.09999999	
13.81	0.09999999	
13.79	0.09999999	
13.75	0.09999999	
13.8	0.09999999	
13.73	0.09999999	
13.78	0.09999999	
13.77	0.09999999	
13.7	0.09999999	
13.69	0.09999999	
13.64	0.09	
13.63	0.09999999	
14.18	0.09999999	
14.18	0.09999999	
14.08	0.09	
14.09	0.09999999	
14.16	0.09	
14.11	0.09	
14.09	0.09999999	
14.04	0.09999999	
14.02	0.09	
14	0.09999999	
13.61	0.09	
12.86	0.08	
12.78	0.08	
12.78	0.08	
12.88	0.08	
12.87	0.08	
12.78	0.08	
12.78	0.08	
12.78	0.08	
12.88	0.08	
12.8	0.08	
12.79	0.08	
12.78	0.08	
13	0.08	
12.9	0.08	
12.81	0.08	
12.81	0.08	
12.81	0.08	
13.01	0.08	
13.02	0.08	
12.9	0.08	
12.81	0.08	
12.91	0.08	
12.91	0.08	
12.81	0.08	
12.81	0.08	
12.82	0.08	
13.21	0.08	
13.2	0.08	
13.18	0.08	
13.01	0.08	
13.11	0.08	
13.18	0.08	
13.18	0.08	
13.09	0.08	
12.89	0.08	
12.88	0.08	
13.28	0.08	
12.78	0.08	
12.87	0.08	
12.78	0.08	
12.77	0.08	
12.77	0.08	
12.87	0.08	
12.78	0.08	
12.77	0.08	
12.76	0.08	
13.25	0.08	
12.77	0.08	
12.77	0.08	
12.85	0.08	
14.73	0.21	
14.6	0.21	
14.49	0.21	
14.74	0.22	
14.62	0.23	
14.38	0.22	
14.61	0.22	
15.23	0.21	
15.36	0.22	
15.48	0.21	
15.23	0.22	
15.09	0.22	
14.84	0.22	
15.08	0.21	
14.82	0.22	
14.68	0.21	
15.06	0.21	
15.58	0.21	
14.81	0.22	
14.68	0.22	
14.33	0.22	
14.55	0.22	
14.09	0.23	
14.11	0.23	
13.88	0.23	
16.43	0.19	
14.82	0.21	
14.59	0.22	
14.72	0.22	
15.21	0.22	
15.08	0.21	
14.83	0.21	
14.59	0.22	
14.72	0.22	
14.7	0.2	
14.6	0.21	
14.15	0.23	
14.02	0.22	
13.93	0.23	
13.82	0.22	
13.7	0.22	
13.72	0.23	
13.83	0.23	
13.63	0.24	
14.74	0.22	
14.98	0.21	
14.73	0.22	
15.24	0.22	
14.99	0.22	
15.12	0.21	
14.17	0.21	
14.17	0.2	
14.06	0.2	
14.29	0.2	
14.07	0.2	
14.65	0.19	
14.09	0.21	
14.54	0.2	
14.53	0.19	
14.2	0.21	
14.09	0.21	
14	0.21	
14.45	0.21	
14.69	0.2	
15.32	0.2	
14.81	0.2	
14.93	0.19	
15.19	0.2	
14.94	0.19	
14.81	0.2	
14.57	0.19	
14.46	0.21	
15.19	0.19	
14.57	0.2	
15.08	0.2	
14.93	0.19	
14.94	0.2	
14.94	0.2	
14.82	0.2	
14.81	0.19	
14.68	0.2	
13.55	0.21	
15.16	0.19	
15.17	0.19	
14.92	0.2	
15.03	0.2	
15.43	0.19	
15.02	0.19	
14.79	0.2	
14.67	0.2	
14.9	0.2	
14.76	0.19	
14.18	0.2	
14.77	0.2	
14.18	0.21	
13.94	0.2	
13.73	0.21	
13.83	0.2	
13.71	0.2	
13.61	0.21	
13.55	0.2	
13.54	0.19	
13.41	0.19	
14.89	0.18	
14.88	0.17	
14.64	0.19	
15	0.17	
14.77	0.18	
14.76	0.18	
14.75	0.18	
14.62	0.19	
15.12	0.18	
15.58	0.16	
14.5	0.19	
14.26	0.19	
14.13	0.18	
14.26	0.19	
14.02	0.2	
14.13	0.19	
14.37	0.19	
14.48	0.19	
14.84	0.18	
14.84	0.18	
14.86	0.19	
14.84	0.17	
14.49	0.18	
14.62	0.18	
14.62	0.18	
15.51	0.17	
15.38	0.18	
14.89	0.18	
14.76	0.18	
15.01	0.18	
15.01	0.18	
14.99	0.17	
14.65	0.18	
14.53	0.18	
13.95	0.19	
14.51	0.18	
15.25	0.17	
15.14	0.18	
14.64	0.19	
14.31	0.19	
14.29	0.19	
14.4	0.19	
15.29	0.18	
15.28	0.17	
15.03	0.18	
14.65	0.18	
15.03	0.18	
13.16	0.17	
12.97	0.18	
12.97	0.17	
13.47	0.17	
12.99	0.18	
12.99	0.17	
12.99	0.18	
13.08	0.17	
13.08	0.17	
13.01	0.18	
12.99	0.18	
12.99	0.17	
13.11	0.18	
13	0.18	
13.01	0.18	
14.03	0.16	
14.62	0.16	
14.39	0.17	
13.94	0.17	
13.93	0.17	
14.16	0.17	
14.27	0.16	
14.27	0.16	
14.27	0.17	
14.04	0.16	
14.05	0.17	
13.71	0.17	
13.7	0.16	
13.4	0.18	
13.61	0.18	
13.93	0.17	
13.92	0.17	
14.83	0.16	
14.6	0.17	
14.26	0.17	
14.25	0.16	
14.24	0.16	
14.24	0.16	
13.81	0.18	
13.69	0.17	
13.48	0.18	
13.58	0.17	
14.35	0.16	
14.34	0.17	
14	0.17	
14.11	0.17	
14.01	0.17	
14	0.17	
13.99	0.16	
14.95	0.16	
14.22	0.14	
14.01	0.15	
14.57	0.14	
14	0.15	
13.79	0.16	
13.78	0.16	
13.88	0.15	
13.57	0.16	
13.35	0.16	
13.78	0.16	
13.87	0.15	
13.75	0.15	
13.15	0.16	
13.43	0.15	
13.33	0.15	
13.43	0.15	
13.13	0.16	
13.23	0.16	
13.13	0.15	
12.92	0.15	
13.42	0.15	
15.13	0.14	
15.15	0.14	
14.52	0.15	
14.4	0.14	
14.39	0.14	
14.07	0.15	
14.06	0.15	
13.76	0.16	
13.86	0.15	
14.31	0.15	
14.85	0.15	
15.23	0.14	
14.99	0.14	
14.97	0.14	
14.9	0.14	
14.9	0.14	
14.83	0.14	
14.69	0.15	
14.21	0.14	
14.8	0.15	
14.33	0.14	
14.21	0.14	
14.12	0.15	
14.34	0.14	
14.11	0.15	
14	0.14	
13.06	0.15	
14.91	0.14	
14.12	0.15	
14.61	0.13	
14.47	0.12	
14.45	0.13	
14.41	0.12	
14.28	0.13	
14.26	0.12	
14.26	0.12	
14.28	0.12	
14.27	0.12	
14.41	0.12	
14.26	0.12	
14.42	0.12	
14.29	0.13	
13.85	0.13	
13.54	0.13	
13.53	0.12	
13.75	0.13	
13.53	0.13	
13.44	0.14	
13.13	0.13	
13.63	0.13	
13.13	0.13	
13.02	0.13	
12.93	0.14	
13.12	0.13	
13.02	0.14	
12.91	0.14	
12.93	0.14	
12.93	0.14	
14.28	0.12	
14.29	0.12	
13.93	0.12	
13.94	0.13	
14.51	0.13	
14.33	0.13	
14.22	0.12	
13.92	0.13	
14.03	0.13	
13.91	0.13	
13.69	0.13	
12.89	0.14	
14.68	0.12	
14.52	0.12	
14.45	0.12	
14.41	0.12	
14.46	0.12	
14.4	0.12	
14.27	0.13	
13.18	0.14	
14.4	0.12	
13.8	0.11	
13.42	0.11	
13.81	0.11	
13.33	0.11	
13.24	0.11	
12.94	0.11	
13.04	0.11	
12.95	0.11	
12.95	0.11	
12.86	0.11	
13.35	0.09999999	
13.87	0.11	
13.81	0.11	
13.81	0.11	
13.79	0.11	
13.67	0.11	
13.47	0.11	
13.37	0.11	
13.69	0.11	
13.38	0.11	
12.9	0.11	
12.89	0.12	
12.99	0.12	
12.88	0.11	
12.88	0.11	
12.89	0.11	
13.09	0.11	
12.9	0.12	
12.9	0.11	
13.39	0.11	
13.09	0.12	
12.88	0.11	
12.88	0.11	
12.88	0.11	
12.98	0.12	
12.97	0.11	
